index,title,topic_idx
23959,달라진 아파트 청약시장…통장 아끼고 무순위 노린다,2
23960,청년 창업자를 위한 나라키움 청년 창업허브,2
23961,6월 과학기술인상에 심태보 KIST 책임연구원,2
23962,北 김정은 방중 한미 행보 따라 전략적 결정 가능성,6
23963,하나금융 외환은행 매각 관련 론스타 ICC 청구 전부승소2보,2
23964,MWC에서 첫선 보이는 LG V30S ThinQ Q렌즈,0
23965,네이버 첫 여성 CEO·외부인 의장 체제 가동종합,2
23966,평양정상회담 박수치는 양 정상,6
23967,롯데 듀브론트 시즌 2승…LG는 8연승 뒤 8연패,5
23968,탬파베이 최지만 연속 경기 멀티출루…팀 4연승에 한 몫,5
23969,즐라탄 무릎 운동 영상 공개…맨유에 보내는 메시지,5
23970,평양서 새해 불꽃놀이 열려…예고보다 21시간 늦어,3
23971,굶어죽지 않으면 다행…그래도 책방 하는 이유,2
23972,신문협회 지상파 중간광고에 방통위 공개질의,2
23973,꽃·채소도 스트레스 받는다…사람접촉·주변환경에 민감,0
23974,게시판 한국출판학회 다음달 7일 한중출판학술회의 개최,3
23975,朴대통령 주한미군 장성 오찬…한미연합방위태세 강조,6
23976,여야 불체포특권 포기…의장직속 특권내려놓기 자문기구 설치,6
23977,中지방정부 유엔제재 허용범위서 대북경협 강화 VOA,4
23978,KT 다음 달까지 해외로밍 고객에게 할인 혜택,1
23979,KT 정부·제조사·포털도 통신비인하 부담 나눠서 져야,2
23980,평양공동선언 외교부 주변4강 등 국제사회에 신속 설명,6
23981,NBA 웨스트브룩 통산 100호 트리플더블…역대 4번째종합,5
23982,美 對캐나다·멕시코 철강관세 철폐 합의…USMCA 비준 속도,4
23983,김연경 출전 교통정리…AG는 출전·네이션스리그 일부 불참...,5
23984,금감원 금융사 해외진출시 자금세탁 모니터링 강화해야,1
23985,추신수 시범경기 2경기 연속 안타…타율 0.233,5
23986,20조 RD예산 예타권 과기부로…기초연구 활성화 기대,1
23987,갤노트5도 공짜폰 됐다…SKT 황금연휴 승부수,0
23988,마크롱 총선 치른 영국에 브렉시트 준비 철저 압박,4
23989,다저스 애틀랜타 3연전 첫 경기 승리…류현진에 바통종합,5
23990,그리스 문화유적 보호에 제동 걸린 중 일대일로,4
23991,코바코 미디어·광고 교육과정 운영…산업인력공단과 협약,2
23992,고졸 취업상담 줄,2
23993,소녀상과 함께,2
23994,리베라 득표율 100 신화·첫 만장일치로 MLB 명예의...,5
23995,文대통령 21∼24일 러시아 국빈방문…푸틴 대통령과 정상회담,6
23996,북극곰 50여마리 러 마을에 출몰…환경단체 기후변화 영향,4
23997,여야 사랑과 평화가 가득한 성탄 되길,6
23998,폭설에 통제되는 미시령 옛길,3
23999,北김정은 노동당 위원장 추대…7차 당대회 폐막종합,6
24000,재즈로 천재시인 이상을 읽다…28일 세종문화회관서 콘서트,3
24001,법원 쿠팡 로켓배송 당장 막을 이유 없다종합,2
24002,이스라엘 네타냐후 연일 강경발언…연임시 서안 정착촌 합병,4
24003,나경원 딸 의혹 성신여대 前총장 권력형 입시 비리 주장,6
24004,靑 G7 참석요청 공식적으로 받은 바 없다,6
24005,제22회 부산국제영화제 닻 올려…열흘간 영화의 바다로종합,3
24006,멕시코시티 동북부 신공항 착공…2년간 4조7천여억원 투입,4
24007,탱크·전투 헬기가 바닷속에…요르단 수중 군사 박물관 공개,4
24008,한국당 새해 단배식 처음부터 끝까지 지방선거 필승,6
24009,게시판 KT KICT 클라우드 산업대상 수상,2
24010,이동걸 산은회장 대우조선 추가지원 신중하게 판단종합,2
24011,프리덤하우스 北 시민자유·정치권리 최악 중 최악 분류,6
24012,러시아 국방 쿠르드軍 안전지대서 예정보다 빨리 철수,4
24013,탬파베이 최지만 시즌 13호 홈런 쾅…3경기 만에 손맛,5
24014,우리은행 KEB하나은행 잡고 매직넘버 1…임영희 부상투혼,5
24015,게시판 한컴그룹 스마트시티 서밋 아시아 2018 참가,2
24016,게시판 LGU 골드번호 5천개 공개 추첨,0
24017,덴마크 총선 중도 좌파 사민당 4년만에 정권 탈환 예상,4
24018,롯데가 장남 신동주 나의 아버지 신격호 펴내,2
24019,벌써 5골 황희찬 상종가…신申의 황태자 예약,5
24020,해외 북한식당 종업원들 왜 집단 탈북했나…전문가 진단,6
24021,에쓰오일 7년 연속 DJSI 월드 지수 편입,1
24022,호날두 20162017시즌 1천57억원 벌었다…축구선...,5
24023,이란 구조했다던 외국유조선 석유 밀수 혐의 억류종합2보,4
24024,금융위 신한지주 오렌지라이프 인수 승인,1
24025,김태년 최저임금 인상 가계소득 개선으로 이어지게 대책 마련,1
24026,탄핵위기에 다급해진 브라질 호세프 상원에 직접 출석할 듯종합,6
24027,정의당 오늘 새 원내대표 선출…윤소하 연임 유력,6
24028,與 지도부 사드 배치 성주 방문 추진키로,6
24029,여야 히말라야 사고 원정대 애도…수습에 최선 다해주길,6
24030,NC 한시즌 만에 최준석 방출…재계약 불가 통보,5
24031,네이버 독점적 지위 이용 뉴스 수익 독식 논란,0
24032,LA 언론 곤경에 빠진 류현진 최근 3경기 평균자책점 ...,5
24033,정동극장 무용 창작극 궁장녹수전 상설공연,3
24034,여야 6개 특위 구성 합의 실패…남북특위 입법권 쟁점종합,6
24035,인터불스 30억원 규모 3자배정 유상증자 결정,1
24036,창원 이원수문학관 아동문학 길 연 사람들 기획전,3
24037,호날두도 탈세…스페인 검찰 기소 여부 검토,5
24038,꼴찌의 반격 OK저축은행 대한항공에 극적인 역전승,5
24039,경북 북부엔 폭우·동남부는 다시 폭염…경주 35.1도,3
24040,오락가락 권은희 의원 결국 安신당 품으로,6
24041,크레디트스위스·특별관계자 한진칼 지분율 5.03%,1
24042,손보사 13분기 순익 17% 감소…車보험 적자전환,1
24043,카메라가 비춘 국가와 개인 우리…서울사진축제 내일 개막,3
24044,한진해운 법원 재산 보전처분 신청 받아들여,2
24045,랜섬웨어 국내 피해 신고 2건 추가…총 14건,2
24046,밀양 식물원·승마장 2019 농촌융복합산업 인증사업자 선정,2
24047,제주 산간 15시 30분 대설주의보 해제…한라산 윗세오름 25㎝,3
24048,1보 코스피 약보합 마감…2160대로 뒷걸음,1
24049,프로배구 OK저축은행 한국전력에 셧아웃 승리…5위 도약,5
24050,英경찰 스털링에 인종차별 폭언ㆍ발길질한 20대 남성 체포,4
24051,일본 전범기업 제품 공공구매 제한 관련 조례안 제정을 위해,2
24052,페이스북 공통 관심사 커뮤니티 연결 기능 추가,0
24053,박수현 대변인 마지막까지 최선,6
24054,핀에어 핀란드 독립 100년 기념 기내식 맛보세요,3
24055,이스라엘군 참모총장 시리아 반군에 무기제공 시인,4
24056,손흥민 런던에 남아 재활훈련…프리시즌 명단 제외,5
24057,안철수 기초단체장 후보들과 지지호소,6
24058,지니뮤직 구글 AI 스피커로 듣는다,0
24059,제3회 전기·자율주행차 국제표준화 포럼,2
24060,30대 주식부호 지분가치 올해 10조원 증발,1
24061,日 지방의회 선거 여성 당선자 237명…역대 최다,6
24062,게시판 번호안내 114 고성 산불 피해복구 기부 안내,2
24063,朴대통령 새누리당 의원 초청 오찬…국정협력 당부 전망,6
24064,무주 덕유산리조트 스키장 오늘 개장,3
24065,朴대통령 정치권 본인들만의 정치에서 벗어나야,6
24066,겨울아 반갑다…용평스키장 전국 첫 17일 개장,3
24067,中베이징서 델타항공 보잉기 회항…B737맥스와 다른 기종,4
24068,날씨 설연휴 하루전 흐리고 바람 쌩쌩5일,3
24069,나만의 콘텐츠 위해 직장 벗어난 3명의 유튜브 창작자,3
24070,이총리 하토야마 전 日총리에 미래지향적 발전에 노력,6
24071,軍 5일 발사한 北미사일은 개량형 노동…한미 같은 분석종합2보,6
24072,이소영 공백 지운 박혜민…GS칼텍스 도로공사 꺾고 1위 탈환,5
24073,與 丁사과 전제로 국감 정상화論 대두…지도부는 강경론 유지,6
24074,신간 딱 알맞게 살아가는 법,3
24075,데얀 결승골 수원 가시마 꺾고 AFC 챔스리그 16강 진출,5
24076,MLB 토론토 2세 선수 2명 나란히 선발 출전 이색기록,5
24077,강원 영서 7개 시·군 한파주의보…내일 기온 뚝,3
24078,네이버웹툰 플랫폼·IP 양 날개로 아시아의 디즈니 꿈꾼다종합,0
24079,총선 앞 청문정국 개막…정세균 후보자 놓고 격전 예고,6
24080,박지원 安 실질적 리더역할…孫 들어와 安과 경쟁해야,6
24081,얼음 얼고 개나리 활짝,3
24082,SKT헬로비전 공정위 MA 심리 비공개 신청,2
24083,늦가을 초겨울에 듣는 쓸쓸한 슈베르트,3
24084,러시아행 시진핑 무역전쟁에도 중국 경제 안정 자신종합,4
24085,5·18 현장 있던 작가 청소년들에게 진실 알리고파,3
24086,신한금투 호텔신라 1분기 호실적·성장 가속화…목표가↑,1
24087,리얼미터 정당지지도 與하락 野상승…국민의당 15% 육박,6
24088,미중 보복의 악순환…홍콩·무역 갈등 얽혀 첩첩산중,4
24089,中 시위대의 경찰진압 조사요구 수용하자는 캐리람 제안 일축,4
24090,신간 도 길을 가며 길을 묻다,3
24091,디펜딩챔피언 흥국생명 전지훈련·괌 우승 여행,5
24092,카슈끄지 의혹 아직인데…사우디 투자회의 1년만에 성황,4
24093,터키의 시리아 공격 틈타 IS연계 수용시설 수감자도 탈출 노려,4
24094,러 상트대서 박경리 문학제 열려…양국 참가자들 작가 작품 낭송,3
24095,日증시 뉴욕증시 훈풍에 닛케이지수 1.79% 상승 마감,4
24096,檢 최순실에 직권남용 공범·사기미수 2개 혐의 적용,2
24097,여자농구 국민은행 선두 우리은행 꺾고 7연승,5
24098,서울 대출금지 15억원 초과 아파트 15.5%…강남 3구에 집중,1
24099,靑 무너진 기강에 반성문…집권중반 앞두고 악재수습 안간힘,6
24100,타이거즈의 전설 광주 무등야구장 리모델링 본격화,5
24101,북핵외교안보특위국가안보위 연석회의 참석하는 황교안,6
24102,갤럽 朴대통령 지지도 29%·새누리 30%…정부 출범후 최저,6
24103,BIFF 아시아 여성 필름메이커스 토크,4
24104,우원식 2월 임시국회 노동시간 단축 논의 속도,6
24105,신간 스피노자의 거미·음식의 말,3
24106,미국 언론 미네소타 FA 류현진 에이전트와 접촉했다,5
24107,높이 60cm 백자대호 경매서 10억5천만원 낙찰,3
24108,무디스 신한금융지주 신용등급 A1 부여,1
24109,이토록 실감나는 콘서트 오페라…무대와 객석 종횡무진 달려,3
24110,총리후보 출마 무산된 태국 공주…소속 정당 해산위기,4
24111,이란 대통령 페르시아만 안보에 외국세력 필요 없어,4
24112,南조명균 남북 하나의 팀이 돼…北김일국 민족의 경사,6
24113,21일 문학 ktSK 시범경기 개시시간 오후 5시,5
24114,인도 뉴델리 인근 신축공사 건물 붕괴…20여명 깔려,4
24115,삼성전자 갤노트8는 역대 최고의 노트…닷새간 65만대 팔려종합,0
24116,경기도 30일 자정 대설주의보 모두 해제,3
24117,페루 국회의원 도전 다운증후군 청년…나같은 이들 목소리내길,4
24118,그리스 이란 유조선 돕지 않을 것…美와의 관계 고려,4
24119,두산 오재원의 전력질주가 불러일으킨 나비효과,5
24120,日서 임신·출산 국회의원 원격투표 허용 여부 논란,4
24121,올해 EIDF 대상에 멀리 개 짖는 소리가 들리고,3
24122,MVP 박혜진 만족하는 순간 끝…계속 노력하는 선수 될 것,5
24123,뚝 떨어진 기온…바빠진 스키장,3
24124,文대통령 JP 조문 안간다…JP와의 인연·전례 등 고려한 듯,6
24125,춘천 월드DJ페스티벌 성황…관광축제로 개발 추진,3
24126,거리로 나선 학교 비정규직,2
24127,실물 보니 예쁘네 갤럭시S8 주요 체험존 인파,3
24128,SKT·KT 차세대 와이파이 기술로 글로벌 어워드 수상,0
24129,새해 국정구상 정치·개헌…국회 합의 기다리되 정부도 국민개헌안 준비종합,6
24130,특징주 내부문건 공개 여파에 삼성바이오로직스 약세,1
24131,이집트서 쥐 미라 들어있는 2천년전 고대무덤 발견,4
24132,주춤한 전북 AFC 챔스리그서 상승세 되찾는다…톈진과 리턴매치,5
24133,네이버 1분기에만 430억원 인공지능에 투자,0
24134,극단 씨어터 백 대학로예술극장서 문신 공연,3
24135,과기단체 연구윤리 훼손에 경각심…윤리 규범 마련하겠다,0
24136,광주FC서 뛴 북아일랜드 맥긴 부상…한국과 평가전 결장,5
24137,청와대 방문한 국경없는기자회 사무총장,6
24138,KT아현지사 화재원인 확인불가…방화 가능성은 희박종합,2
24139,애플 신형 아이폰 3종 공개,0
24140,유승민 수락연설,6
24141,신간 우물쭈물하다 끝난 교사 이야기,3
24142,터키 2016년 쿠데타 연루 혐의 군 관계자 101명 체포,4
24143,스리랑카 연쇄폭발 배후는…소행 자처 세력 없어 추측 분분,4
24144,평양정상회담 문재인 대통령 환영하는 평양 시민들,6
24145,그 대통령에 그 장관…브라질 장관 마크롱 부인 진짜 못생겨,4
24146,伊법원 난민구조선 입항 허용…극우 부총리 즉각 항소 반발종합2보,4
24147,입추에도 전국 폭염…중부 아침 비·경남내륙 오후 소나기,3
24148,kt 유니폼 입은 니퍼트 가치 인정해준 구단에 감사,5
24149,獨 도로 통행료 부과 계획 무산…ECJ EU 차별금지법 위반,4
24150,캐나다 서부 BC주 연안서 수상 비행기 추락…4명 사망,4
24151,몸사리는 책임자들…물류대란 해소 골든타임 놓치나,1
